"","data","nome_aeroporto","tipo_transporte","tipo_voo","pousos_no_mes","decolagens_no_mes","pou_dec_no_mes","embarcado_no_mes","desembarcado_no_mes","emb_desemb_no_mes","carregada_no_mes","descarregada_no_mes","car_descar_no_mes","transito_no_mes"
"257",2012-08-01,"sbmk","transporte regular","voo doméstico",341,341,682,14239,13656,27895,0,0,0,0
"258",2012-08-01,"sbmk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"259",2012-08-01,"sbmk","transporte não regular","voo doméstico",196,194,390,39,59,98,0,0,0,0
"260",2012-08-01,"sbmk","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"261",2012-08-01,"sbmq","transporte regular","voo doméstico",234,239,473,24999,27321,52320,29010,39550,68560,0
"262",2012-08-01,"sbmq","transporte regular","voo internacional",14,13,27,0,0,0,0,0,0,0
"263",2012-08-01,"sbmq","transporte não regular","voo doméstico",342,336,678,714,557,1271,0,0,0,0
"264",2012-08-01,"sbmq","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"265",2012-08-01,"sbmt","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"266",2012-08-01,"sbmt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"267",2012-08-01,"sbmt","transporte não regular","voo doméstico",7154,7168,14322,21429,21357,42786,0,0,0,0
"268",2012-08-01,"sbmt","transporte não regular","voo internacional",9,6,15,0,0,0,0,0,0,0
"269",2012-08-01,"sbnf","transporte regular","voo doméstico",658,656,1314,51670,54047,105717,0,0,0,0
"270",2012-08-01,"sbnf","transporte regular","voo internacional",2,1,3,0,0,0,0,0,0,0
"271",2012-08-01,"sbnf","transporte não regular","voo doméstico",379,368,747,1427,1536,2963,0,0,0,0
"272",2012-08-01,"sbnf","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"273",2012-08-01,"sbpb","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"274",2012-08-01,"sbpb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"275",2012-08-01,"sbpb","transporte não regular","voo doméstico",44,43,87,87,105,192,0,0,0,0
"276",2012-08-01,"sbpb","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"277",2012-08-01,"sbpj","transporte regular","voo doméstico",286,284,570,23375,22541,45916,0,0,0,0
"278",2012-08-01,"sbpj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"279",2012-08-01,"sbpj","transporte não regular","voo doméstico",556,558,1114,1095,980,2075,26250,40000,66250,0
"280",2012-08-01,"sbpj","transporte não regular","voo internacional",3,3,6,0,0,0,0,0,0,0
"281",2012-08-01,"sbpk","transporte regular","voo doméstico",81,80,161,214,183,397,0,0,0,0
"282",2012-08-01,"sbpk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"283",2012-08-01,"sbpk","transporte não regular","voo doméstico",115,116,231,303,286,589,0,0,0,0
"284",2012-08-01,"sbpk","transporte não regular","voo internacional",3,2,5,0,7,7,0,0,0,0
"285",2012-08-01,"sbpl","transporte regular","voo doméstico",177,177,354,18970,18238,37208,0,0,0,0
"286",2012-08-01,"sbpl","transporte regular","voo internacional",5,5,10,0,0,0,0,0,0,0
"287",2012-08-01,"sbpl","transporte não regular","voo doméstico",65,64,129,81,84,165,0,0,0,0
"288",2012-08-01,"sbpl","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"289",2012-08-01,"sbpp","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"290",2012-08-01,"sbpp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"291",2012-08-01,"sbpp","transporte não regular","voo doméstico",80,81,161,138,128,266,0,0,0,0
"292",2012-08-01,"sbpp","transporte não regular","voo internacional",10,11,21,9,9,18,0,0,0,0
"293",2012-08-01,"sbpr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"294",2012-08-01,"sbpr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"295",2012-08-01,"sbpr","transporte não regular","voo doméstico",1786,1784,3570,1817,1753,3570,0,0,0,0
"296",2012-08-01,"sbpr","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"297",2012-08-01,"sbpv","transporte regular","voo doméstico",640,640,1280,46240,46040,92280,63076,247815,310891,0
"298",2012-08-01,"sbpv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"299",2012-08-01,"sbpv","transporte não regular","voo doméstico",286,286,572,0,0,0,0,0,0,0
"300",2012-08-01,"sbpv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"301",2012-08-01,"sbrb","transporte regular","voo doméstico",207,207,414,16245,18099,34344,0,0,0,0
"302",2012-08-01,"sbrb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"303",2012-08-01,"sbrb","transporte não regular","voo doméstico",336,336,672,1016,746,1762,0,0,0,0
"304",2012-08-01,"sbrb","transporte não regular","voo internacional",2,2,4,0,0,0,0,0,0,0
"305",2012-08-01,"sbrj","transporte regular","voo doméstico",4662,4671,9333,410646,408555,819201,0,0,0,0
"306",2012-08-01,"sbrj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"307",2012-08-01,"sbrj","transporte não regular","voo doméstico",1452,1432,2884,220,715,935,0,0,0,0
"308",2012-08-01,"sbrj","transporte não regular","voo internacional",18,18,36,0,0,0,0,0,0,0
"309",2012-08-01,"sbsj","transporte regular","voo doméstico",160,160,320,7708,7653,15361,0,0,0,0
"310",2012-08-01,"sbsj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"311",2012-08-01,"sbsj","transporte não regular","voo doméstico",799,770,1569,2427,2415,4842,0,0,0,0
"312",2012-08-01,"sbsj","transporte não regular","voo internacional",4,17,21,75,13,88,0,0,0,0
"313",2012-08-01,"sbsl","transporte regular","voo doméstico",812,811,1623,84587,84807,169394,0,0,0,0
"314",2012-08-01,"sbsl","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"315",2012-08-01,"sbsl","transporte não regular","voo doméstico",546,544,1090,924,753,1677,70791,211257,282048,0
"316",2012-08-01,"sbsl","transporte não regular","voo internacional",2,2,4,0,0,0,0,0,0,0
"317",2012-08-01,"sbsn","transporte regular","voo doméstico",354,354,708,20189,20130,40319,0,0,0,0
"318",2012-08-01,"sbsn","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"319",2012-08-01,"sbsn","transporte não regular","voo doméstico",464,462,926,950,919,1869,0,0,0,0
"320",2012-08-01,"sbsn","transporte não regular","voo internacional",3,3,6,0,0,0,0,0,0,0
"321",2012-08-01,"sbsp","transporte regular","voo doméstico",6947,7007,13954,731201,722161,1453362,0,0,0,0
"322",2012-08-01,"sbsp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"323",2012-08-01,"sbsp","transporte não regular","voo doméstico",2584,2545,5129,10164,10219,20383,0,0,0,0
"324",2012-08-01,"sbsp","transporte não regular","voo internacional",50,51,101,0,0,0,0,0,0,0
"325",2012-08-01,"sbte","transporte regular","voo doméstico",450,451,901,45794,43431,89225,28753,96305,125058,285885
"326",2012-08-01,"sbte","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"327",2012-08-01,"sbte","transporte não regular","voo doméstico",216,210,426,896,969,1865,0,0,0,0
"328",2012-08-01,"sbte","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"329",2012-08-01,"sbtf","transporte regular","voo doméstico",77,77,154,1612,1748,3360,0,0,0,0
"330",2012-08-01,"sbtf","transporte regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"331",2012-08-01,"sbtf","transporte não regular","voo doméstico",351,353,704,1296,1210,2506,2290,4438,6728,15215
"332",2012-08-01,"sbtf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"333",2012-08-01,"sbtt","transporte regular","voo doméstico",63,63,126,1908,2140,4048,0,0,0,0
"334",2012-08-01,"sbtt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"335",2012-08-01,"sbtt","transporte não regular","voo doméstico",62,62,124,305,330,635,1657,4564,6221,607
"336",2012-08-01,"sbtt","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"337",2012-08-01,"sbuf","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"338",2012-08-01,"sbuf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"339",2012-08-01,"sbuf","transporte não regular","voo doméstico",34,35,69,124,122,246,0,0,0,0
"340",2012-08-01,"sbuf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"341",2012-08-01,"sbug","transporte regular","voo doméstico",22,22,44,103,98,201,0,0,0,0
"342",2012-08-01,"sbug","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"343",2012-08-01,"sbug","transporte não regular","voo doméstico",22,21,43,47,34,81,0,0,0,0
"344",2012-08-01,"sbug","transporte não regular","voo internacional",0,1,1,0,0,0,0,0,0,0
"345",2012-08-01,"sbul","transporte regular","voo doméstico",682,682,1364,46803,45275,92078,0,0,0,0
"346",2012-08-01,"sbul","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"347",2012-08-01,"sbul","transporte não regular","voo doméstico",705,708,1413,1648,1721,3369,0,0,0,0
"348",2012-08-01,"sbul","transporte não regular","voo internacional",1,1,2,5,5,10,0,0,0,0
"349",2012-08-01,"sbur","transporte regular","voo doméstico",232,232,464,7301,7335,14636,0,0,0,0
"350",2012-08-01,"sbur","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"351",2012-08-01,"sbur","transporte não regular","voo doméstico",211,200,411,1048,933,1981,0,0,0,0
"352",2012-08-01,"sbur","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"353",2012-12-01,"sbbe","transporte regular","voo doméstico",1545,1542,3087,139696,144039,283735,10700,79636,90336,0
"354",2012-12-01,"sbbe","transporte regular","voo internacional",17,17,34,1639,1836,3475,0,38,38,0
"355",2012-12-01,"sbbe","transporte não regular","voo doméstico",651,646,1297,3193,3905,7098,85502,294356,379858,0
"356",2012-12-01,"sbbe","transporte não regular","voo internacional",20,23,43,64,36,100,0,0,0,0
"357",2012-12-01,"sbbg","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"358",2012-12-01,"sbbg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"359",2012-12-01,"sbbg","transporte não regular","voo doméstico",18,18,36,81,113,194,0,0,0,0
"360",2012-12-01,"sbbg","transporte não regular","voo internacional",2,2,4,12,12,24,0,0,0,0
"361",2012-12-01,"sbbh","transporte regular","voo doméstico",673,674,1347,22335,24110,46445,0,0,0,0
"362",2012-12-01,"sbbh","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"363",2012-12-01,"sbbh","transporte não regular","voo doméstico",2039,2044,4083,8855,9039,17894,0,0,0,0
"364",2012-12-01,"sbbh","transporte não regular","voo internacional",7,5,12,34,39,73,0,0,0,0
"365",2012-12-01,"sbbi","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"366",2012-12-01,"sbbi","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"367",2012-12-01,"sbbi","transporte não regular","voo doméstico",918,919,1837,2767,2603,5370,0,0,0,0
"368",2012-12-01,"sbbi","transporte não regular","voo internacional",1,0,1,0,0,0,0,0,0,0
"369",2012-12-01,"sbbv","transporte regular","voo doméstico",93,93,186,15761,13020,28781,0,0,0,0
"370",2012-12-01,"sbbv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"371",2012-12-01,"sbbv","transporte não regular","voo doméstico",111,115,226,231,108,339,0,0,0,0
"372",2012-12-01,"sbbv","transporte não regular","voo internacional",41,37,78,6,5,11,0,0,0,0
"373",2012-12-01,"sbcg","transporte regular","voo doméstico",854,858,1712,78557,71275,149832,74009,166919,240928,0
"374",2012-12-01,"sbcg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"375",2012-12-01,"sbcg","transporte não regular","voo doméstico",297,292,589,424,281,705,0,0,0,0
"376",2012-12-01,"sbcg","transporte não regular","voo internacional",7,7,14,0,0,0,0,0,0,0
"377",2012-12-01,"sbcj","transporte regular","voo doméstico",133,133,266,4384,3418,7802,20,0,20,0
"378",2012-12-01,"sbcj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"379",2012-12-01,"sbcj","transporte não regular","voo doméstico",97,97,194,632,760,1392,0,0,0,0
"380",2012-12-01,"sbcj","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"381",2012-12-01,"sbcr","transporte regular","voo doméstico",30,30,60,973,1041,2014,0,0,0,0
"382",2012-12-01,"sbcr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"383",2012-12-01,"sbcr","transporte não regular","voo doméstico",97,99,196,278,238,516,0,0,0,0
"384",2012-12-01,"sbcr","transporte não regular","voo internacional",3,3,6,9,7,16,0,0,0,0
"385",2012-12-01,"sbct","transporte regular","voo doméstico",3049,3060,6109,272126,240015,512141,185424,97596,283020,423630
"386",2012-12-01,"sbct","transporte regular","voo internacional",90,90,180,2312,1820,4132,0,0,0,3107
"387",2012-12-01,"sbct","transporte não regular","voo doméstico",343,331,674,479,805,1284,0,0,0,0
"388",2012-12-01,"sbct","transporte não regular","voo internacional",19,22,41,0,0,0,0,0,0,0
"389",2012-12-01,"sbcz","transporte regular","voo doméstico",31,31,62,1961,2041,4002,0,0,0,0
"390",2012-12-01,"sbcz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"391",2012-12-01,"sbcz","transporte não regular","voo doméstico",190,191,381,750,688,1438,0,0,0,0
"392",2012-12-01,"sbcz","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"393",2012-12-01,"sbeg","transporte regular","voo doméstico",1318,1322,2640,132520,111070,243590,0,0,0,0
"394",2012-12-01,"sbeg","transporte regular","voo internacional",111,114,225,10997,9150,20147,0,0,0,0
"395",2012-12-01,"sbeg","transporte não regular","voo doméstico",763,752,1515,5882,5807,11689,0,0,0,0
"396",2012-12-01,"sbeg","transporte não regular","voo internacional",189,188,377,1437,292,1729,0,0,0,0
"397",2012-12-01,"sbfi","transporte regular","voo doméstico",513,512,1025,63559,65590,129149,0,400,400,0
"398",2012-12-01,"sbfi","transporte regular","voo internacional",17,17,34,2288,1893,4181,0,0,0,0
"399",2012-12-01,"sbfi","transporte não regular","voo doméstico",127,128,255,702,932,1634,0,0,0,0
"400",2012-12-01,"sbfi","transporte não regular","voo internacional",53,56,109,202,426,628,0,0,0,0
"401",2012-12-01,"sbgo","transporte regular","voo doméstico",1341,1336,2677,125780,119367,245147,123452,206314,329766,198363
"402",2012-12-01,"sbgo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"403",2012-12-01,"sbgo","transporte não regular","voo doméstico",1077,1116,2193,6973,5763,12736,0,0,0,0
"404",2012-12-01,"sbgo","transporte não regular","voo internacional",6,2,8,10,30,40,0,0,0,0
"405",2012-12-01,"sbht","transporte regular","voo doméstico",193,193,386,6827,5731,12558,0,0,0,0
"406",2012-12-01,"sbht","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"407",2012-12-01,"sbht","transporte não regular","voo doméstico",188,191,379,1210,537,1747,12071,16743,28814,9115
"408",2012-12-01,"sbht","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"409",2012-12-01,"sbiz","transporte regular","voo doméstico",183,183,366,11691,12060,23751,0,0,0,0
"410",2012-12-01,"sbiz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"411",2012-12-01,"sbiz","transporte não regular","voo doméstico",174,177,351,1055,635,1690,0,0,0,0
"412",2012-12-01,"sbiz","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"413",2012-12-01,"sbjc","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"414",2012-12-01,"sbjc","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"415",2012-12-01,"sbjc","transporte não regular","voo doméstico",715,712,1427,1780,1527,3307,0,0,0,0
"416",2012-12-01,"sbjc","transporte não regular","voo internacional",2,0,2,0,0,0,0,0,0,0
"417",2012-12-01,"sbjr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"418",2012-12-01,"sbjr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"419",2012-12-01,"sbjr","transporte não regular","voo doméstico",3379,3380,6759,8093,4476,12569,0,0,0,0
"420",2012-12-01,"sbjr","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"421",2012-12-01,"sbjv","transporte regular","voo doméstico",286,286,572,14087,15544,29631,0,0,0,0
"422",2012-12-01,"sbjv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"423",2012-12-01,"sbjv","transporte não regular","voo doméstico",120,120,240,70,189,259,0,0,0,0
"424",2012-12-01,"sbjv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"425",2012-12-01,"sblo","transporte regular","voo doméstico",646,644,1290,43687,44679,88366,0,0,0,0
"426",2012-12-01,"sblo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"427",2012-12-01,"sblo","transporte não regular","voo doméstico",736,744,1480,854,1073,1927,0,0,0,0
"428",2012-12-01,"sblo","transporte não regular","voo internacional",2,2,4,0,0,0,0,0,0,0
"429",2012-12-01,"sbma","transporte regular","voo doméstico",413,412,825,17154,14774,31928,0,0,0,0
"430",2012-12-01,"sbma","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"431",2012-12-01,"sbma","transporte não regular","voo doméstico",289,292,581,368,298,666,0,0,0,0
"432",2012-12-01,"sbma","transporte não regular","voo internacional",3,3,6,0,0,0,0,0,0,0
"433",2012-12-01,"sbmk","transporte regular","voo doméstico",267,268,535,12142,13285,25427,0,0,0,0
"434",2012-12-01,"sbmk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"435",2012-12-01,"sbmk","transporte não regular","voo doméstico",191,193,384,42,40,82,0,0,0,0
"436",2012-12-01,"sbmk","transporte não regular","voo internacional",2,2,4,0,0,0,0,0,0,0
"437",2012-12-01,"sbmq","transporte regular","voo doméstico",240,234,474,25784,22080,47864,21150,36300,57450,0
"438",2012-12-01,"sbmq","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"439",2012-12-01,"sbmq","transporte não regular","voo doméstico",274,279,553,797,258,1055,0,0,0,0
"440",2012-12-01,"sbmq","transporte não regular","voo internacional",10,12,22,0,0,0,0,0,0,0
"441",2012-12-01,"sbmt","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"442",2012-12-01,"sbmt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"443",2012-12-01,"sbmt","transporte não regular","voo doméstico",5370,5383,10753,16082,15603,31685,0,0,0,0
"444",2012-12-01,"sbmt","transporte não regular","voo internacional",2,3,5,0,0,0,0,0,0,0
"445",2012-12-01,"sbnf","transporte regular","voo doméstico",610,610,1220,45729,55557,101286,0,0,0,0
"446",2012-12-01,"sbnf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"447",2012-12-01,"sbnf","transporte não regular","voo doméstico",423,415,838,1509,1764,3273,0,0,0,0
"448",2012-12-01,"sbnf","transporte não regular","voo internacional",7,8,15,6,0,6,0,0,0,0
"449",2012-12-01,"sbpb","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"450",2012-12-01,"sbpb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"451",2012-12-01,"sbpb","transporte não regular","voo doméstico",92,81,173,161,213,374,0,0,0,0
"452",2012-12-01,"sbpb","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"453",2012-12-01,"sbpj","transporte regular","voo doméstico",264,262,526,22268,22614,44882,0,0,0,0
"454",2012-12-01,"sbpj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"455",2012-12-01,"sbpj","transporte não regular","voo doméstico",398,402,800,535,391,926,23900,36264,60164,0
"456",2012-12-01,"sbpj","transporte não regular","voo internacional",5,5,10,0,0,0,0,0,0,0
"457",2012-12-01,"sbpk","transporte regular","voo doméstico",52,53,105,103,99,202,0,0,0,0
"458",2012-12-01,"sbpk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"459",2012-12-01,"sbpk","transporte não regular","voo doméstico",63,56,119,145,159,304,0,0,0,0
"460",2012-12-01,"sbpk","transporte não regular","voo internacional",3,2,5,5,41,46,0,0,0,0
"461",2012-12-01,"sbpl","transporte regular","voo doméstico",219,219,438,19226,21974,41200,0,0,0,0
"462",2012-12-01,"sbpl","transporte regular","voo internacional",3,3,6,0,0,0,0,0,0,0
"463",2012-12-01,"sbpl","transporte não regular","voo doméstico",75,75,150,51,104,155,0,0,0,0
"464",2012-12-01,"sbpl","transporte não regular","voo internacional",5,5,10,0,0,0,0,0,0,0
"465",2012-12-01,"sbpp","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"466",2012-12-01,"sbpp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"467",2012-12-01,"sbpp","transporte não regular","voo doméstico",104,106,210,176,172,348,0,0,0,0
"468",2012-12-01,"sbpp","transporte não regular","voo internacional",7,7,14,9,9,18,0,0,0,0
"469",2012-12-01,"sbpr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"470",2012-12-01,"sbpr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"471",2012-12-01,"sbpr","transporte não regular","voo doméstico",1269,1272,2541,1383,1232,2615,0,0,0,0
"472",2012-12-01,"sbpr","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"473",2012-12-01,"sbpv","transporte regular","voo doméstico",598,599,1197,52537,41488,94025,54665,254255,308920,0
"474",2012-12-01,"sbpv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
